cover_image_name,k,t,command,type,value
t01,3,370000,write,total,90150
t01,3,370000,read,processing,41667
t01,3,370000,read,total,43992
t01,4,100,write,processing,20
t01,4,100,write,total,22721
t01,4,100,read,processing,11
t01,4,100,read,total,2300
t01,4,100,write,processing,20
t01,4,100,write,total,23296
t01,4,100,read,processing,11
t01,4,100,read,total,2356
t01,4,100,write,processing,22
t01,4,100,write,total,23698
t01,4,100,read,processing,11
t01,4,100,read,total,2431
t01,4,100,write,processing,21
t01,4,100,write,total,23324
t01,4,100,read,processing,12
t01,4,100,read,total,2551
t01,4,100,write,processing,22
t01,4,100,write,total,24605
t01,4,100,read,processing,12
t01,4,100,read,total,2536
t01,4,100,write,processing,22
t01,4,100,write,total,24657
t01,4,100,read,processing,12
t01,4,100,read,total,2685
t01,4,100,write,processing,23
t01,4,100,write,total,27035
t01,4,100,read,processing,12
t01,4,100,read,total,2783
t01,4,100,write,processing,34
t01,4,100,write,total,34852
t01,4,100,read,processing,12
t01,4,100,read,total,2927
t01,4,100,write,processing,26
t01,4,100,write,total,28729
t01,4,100,read,processing,13
t01,4,100,read,total,2742
t01,4,100,write,processing,28
t01,4,100,write,total,31580
t01,4,100,read,processing,13
t01,4,100,read,total,2820
t01,4,370000,write,processing,64102
t01,4,370000,write,total,89302
t01,4,370000,read,processing,37364
t01,4,370000,read,total,39775
t01,4,370000,write,processing,63687
t01,4,370000,write,total,88704
t01,4,370000,read,processing,38403
t01,4,370000,read,total,40871
t01,4,370000,write,processing,63616
t01,4,370000,write,total,87090
t01,4,370000,read,processing,37367
t01,4,370000,read,total,39800
t01,4,370000,write,processing,63543
t01,4,370000,write,total,93337
t01,4,370000,read,processing,37363
t01,4,370000,read,total,39769
t01,4,370000,write,processing,63122
t01,4,370000,write,total,87170
t01,4,370000,read,processing,37693
t01,4,370000,read,total,40156
t01,4,370000,write,processing,63905
t01,4,370000,write,total,88647
t01,4,370000,read,processing,37654
t01,4,370000,read,total,40073
t01,4,370000,write,processing,63697
t01,4,370000,write,total,88385
t01,4,370000,read,processing,37644
t01,4,370000,read,total,40083
t01,4,370000,write,processing,66054
t01,4,370000,write,total,91258
t01,4,370000,read,processing,37364
t01,4,370000,read,total,39793
t01,4,370000,write,processing,63491
t01,4,370000,write,total,88577
t01,4,370000,read,processing,37805
t01,4,370000,read,total,40318
t01,4,370000,write,processing,63551
t01,4,370000,write,total,88409
t01,4,370000,read,processing,37431
t01,4,370000,read,total,39832
t01,5,100,write,processing,21
t01,5,100,write,total,23558
t01,5,100,read,processing,11
t01,5,100,read,total,2380
t01,5,100,write,processing,21
t01,5,100,write,total,23916
t01,5,100,read,processing,12
t01,5,100,read,total,2479
t01,5,100,write,processing,22
t01,5,100,write,total,23112
t01,5,100,read,processing,12
t01,5,100,read,total,2480
t01,5,100,write,processing,22
t01,5,100,write,total,30332
t01,5,100,read,processing,12
t01,5,100,read,total,2477
t01,5,100,write,processing,23
t01,5,100,write,total,24440
t01,5,100,read,processing,12
t01,5,100,read,total,2588
t01,5,100,write,processing,23
t01,5,100,write,total,25900
t01,5,100,read,processing,13
t01,5,100,read,total,2554
t01,5,100,write,processing,24
t01,5,100,write,total,26661
t01,5,100,read,processing,12
t01,5,100,read,total,3225
t01,5,100,write,processing,24
t01,5,100,write,total,32426
t01,5,100,read,processing,14
t01,5,100,read,total,2613
t01,5,100,write,processing,24
t01,5,100,write,total,33723
t01,5,100,read,processing,13
t01,5,100,read,total,2603
t01,5,100,write,processing,24
t01,5,100,write,total,33217
t01,5,100,read,processing,19
t01,5,100,read,total,2617
t01,5,370000,write,processing,63680
t01,5,370000,write,total,89071
t01,5,370000,read,processing,37002
t01,5,370000,read,total,39384
t01,5,370000,write,processing,64816
t01,5,370000,write,total,89381
t01,5,370000,read,processing,38008
t01,5,370000,read,total,40433
t01,5,370000,write,processing,64900
t01,5,370000,write,total,94127
t01,5,370000,read,processing,38056
t01,5,370000,read,total,40420
t01,5,370000,write,processing,64710
t01,5,370000,write,total,94837
t01,5,370000,read,processing,38097
t01,5,370000,read,total,40499
t01,5,370000,write,processing,66144
t01,5,370000,write,total,96171
t01,5,370000,read,processing,38079
t01,5,370000,read,total,40409
t01,5,370000,write,processing,65386
t01,5,370000,write,total,95763
t01,5,370000,read,processing,36767
t01,5,370000,read,total,39135
t01,5,370000,write,processing,65025
t01,5,370000,write,total,89175
t01,5,370000,read,processing,38124
t01,5,370000,read,total,40528
t01,5,370000,write,processing,64867
t01,5,370000,write,total,88045
t01,5,370000,read,processing,37537
t01,5,370000,read,total,39923
t01,5,370000,write,processing,65030
t01,5,370000,write,total,92868
t01,5,370000,read,processing,38344
t01,5,370000,read,total,40878
t01,5,370000,write,processing,65705
t01,5,370000,write,total,95935
t01,5,370000,read,processing,38095
t01,5,370000,read,total,40510
t01,6,100,write,processing,22
t01,6,100,write,total,29596
t01,6,100,read,processing,11
t01,6,100,read,total,2383
t01,6,100,write,processing,21
t01,6,100,write,total,24789
t01,6,100,read,processing,11
t01,6,100,read,total,2461
t01,6,100,write,processing,22
t01,6,100,write,total,23931
t01,6,100,read,processing,12
t01,6,100,read,total,2447
t01,6,100,write,processing,22
t01,6,100,write,total,31092
t01,6,100,read,processing,12
t01,6,100,read,total,2511
t01,6,100,write,processing,22
t01,6,100,write,total,31725
t01,6,100,read,processing,12
t01,6,100,read,total,3162
t01,6,100,write,processing,25
t01,6,100,write,total,31915
t01,6,100,read,processing,12
t01,6,100,read,total,2694
t01,6,100,write,processing,23
t01,6,100,write,total,32153
t01,6,100,read,processing,13
t01,6,100,read,total,2566
t01,6,100,write,processing,24
t01,6,100,write,total,31418
t01,6,100,read,processing,12
t01,6,100,read,total,2629
t01,6,100,write,processing,23
t01,6,100,write,total,25676
t01,6,100,read,processing,13
t01,6,100,read,total,2605
t01,6,100,write,processing,23
t01,6,100,write,total,24465
t01,6,100,read,processing,12
t01,6,100,read,total,2667
t01,6,370000,write,processing,74754
t01,6,370000,write,total,108179
t01,6,370000,read,processing,43678
t01,6,370000,read,total,47162
t01,6,370000,write,processing,68737
t01,6,370000,write,total,97292
t01,6,370000,read,processing,43412
t01,6,370000,read,total,47326
t01,6,370000,write,processing,73932
t01,6,370000,write,total,107008
t01,6,370000,read,processing,43708
t01,6,370000,read,total,48365
t01,6,370000,write,processing,72171
t01,6,370000,write,total,99862
t01,6,370000,read,processing,41133
t01,6,370000,read,total,43830
t01,6,370000,write,processing,68666
t01,6,370000,write,total,93693
t01,6,370000,read,processing,40763
t01,6,370000,read,total,43264
t01,6,370000,write,processing,69929
t01,6,370000,write,total,95964
t01,6,370000,read,processing,41457
t01,6,370000,read,total,44025
t01,6,370000,write,processing,112761
t01,6,370000,write,total,146029
t01,6,370000,read,processing,46214
t01,6,370000,read,total,49079
t01,6,370000,write,processing,76314
t01,6,370000,write,total,106057
t01,6,370000,read,processing,44237
t01,6,370000,read,total,46902
t01,6,370000,write,processing,78533
t01,6,370000,write,total,106347
t01,6,370000,read,processing,42303
t01,6,370000,read,total,45018
t01,6,370000,write,processing,77937
t01,6,370000,write,total,107692
t01,6,370000,read,processing,43948
t01,6,370000,read,total,46707
t01,7,100,write,processing,25
t01,7,100,write,total,27126
t01,7,100,read,processing,12
t01,7,100,read,total,2934
t01,7,100,write,processing,25
t01,7,100,write,total,26714
t01,7,100,read,processing,13
t01,7,100,read,total,2611
t01,7,100,write,processing,26
t01,7,100,write,total,33524
t01,7,100,read,processing,20
t01,7,100,read,total,2734
t01,7,100,write,processing,28
t01,7,100,write,total,30610
t01,7,100,read,processing,14
t01,7,100,read,total,2793
t01,7,100,write,processing,26
t01,7,100,write,total,31285
t01,7,100,read,processing,14
t01,7,100,read,total,2700
t01,7,100,write,processing,27
t01,7,100,write,total,34605
t01,7,100,read,processing,14
t01,7,100,read,total,2740
t01,7,100,write,processing,26
t01,7,100,write,total,30055
t01,7,100,read,processing,14
t01,7,100,read,total,2999
t01,7,100,write,processing,35
t01,7,100,write,total,31211
t01,7,100,read,processing,15
t01,7,100,read,total,3156
t01,7,100,write,processing,28
t01,7,100,write,total,27614
t01,7,100,read,processing,14
t01,7,100,read,total,2817
t01,7,100,write,processing,27
t01,7,100,write,total,32947
t01,7,100,read,processing,15
t01,7,100,read,total,3057
t01,7,370000,write,processing,69780
t01,7,370000,write,total,96204
t01,7,370000,read,processing,46392
t01,7,370000,read,total,49208
t01,7,370000,write,processing,75203
t01,7,370000,write,total,113476
t01,7,370000,read,processing,56877
t01,7,370000,read,total,60652
t01,7,370000,write,processing,84373
t01,7,370000,write,total,127245
t01,7,370000,read,processing,69089
t01,7,370000,read,total,72170
t01,7,370000,write,processing,93589
t01,7,370000,write,total,132498
t01,7,370000,read,processing,51700
t01,7,370000,read,total,55608
t01,7,370000,write,processing,96702
t01,7,370000,write,total,130048
t01,7,370000,read,processing,51177
t01,7,370000,read,total,55279
t01,7,370000,write,processing,88642
t01,7,370000,write,total,117629
t01,7,370000,read,processing,47231
t01,7,370000,read,total,50034
t01,7,370000,write,processing,82450
t01,7,370000,write,total,119475
t01,7,370000,read,processing,48628
t01,7,370000,read,total,51440
t01,7,370000,write,processing,99537
t01,7,370000,write,total,142467
t01,7,370000,read,processing,58743
t01,7,370000,read,total,62932
t01,7,370000,write,processing,103484
t01,7,370000,write,total,146522
t01,7,370000,read,processing,56136
t01,7,370000,read,total,59310
t01,7,370000,write,processing,93963
t01,7,370000,write,total,130566
t01,7,370000,read,processing,56958
t01,7,370000,read,total,60312
t01,8,100,write,processing,25
t01,8,100,write,total,29693
t01,8,100,read,processing,12
t01,8,100,read,total,2803
t01,8,100,write,processing,25
t01,8,100,write,total,26202
t01,8,100,read,processing,12
t01,8,100,read,total,2681
t01,8,100,write,processing,25
t01,8,100,write,total,35259
t01,8,100,read,processing,12
t01,8,100,read,total,3579
t01,8,100,write,processing,38
t01,8,100,write,total,38619
t01,8,100,read,processing,13
t01,8,100,read,total,3696
t01,8,100,write,processing,55
t01,8,100,write,total,43069
t01,8,100,read,processing,13
t01,8,100,read,total,3145
t01,8,100,write,processing,37
t01,8,100,write,total,49174
t01,8,100,read,processing,24
t01,8,100,read,total,6858
t01,8,100,write,processing,41
t01,8,100,write,total,49106
t01,8,100,read,processing,19
t01,8,100,read,total,3947
t01,8,100,write,processing,49
t01,8,100,write,total,56460
t01,8,100,read,processing,24
t01,8,100,read,total,4130
t01,8,100,write,processing,33
t01,8,100,write,total,50651
t01,8,100,read,processing,16
t01,8,100,read,total,3620
t01,8,100,write,processing,42
t01,8,100,write,total,47361
t01,8,100,read,processing,15
t01,8,100,read,total,4755
t01,8,370000,write,processing,64629
t01,8,370000,write,total,92238
t01,8,370000,read,processing,35179
t01,8,370000,read,total,37597
t01,8,370000,write,processing,65546
t01,8,370000,write,total,90631
t01,8,370000,read,processing,35412
t01,8,370000,read,total,37808
t01,8,370000,write,processing,69236
t01,8,370000,write,total,100819
t01,8,370000,read,processing,36477
t01,8,370000,read,total,39011
t01,8,370000,write,processing,68411
t01,8,370000,write,total,101627
t01,8,370000,read,processing,36445
t01,8,370000,read,total,38966
t01,8,370000,write,processing,67564
t01,8,370000,write,total,98597
t01,8,370000,read,processing,35458
t01,8,370000,read,total,37846
t01,8,370000,write,processing,68847
t01,8,370000,write,total,100266
t01,8,370000,read,processing,37573
t01,8,370000,read,total,40220
t01,8,370000,write,processing,68168
t01,8,370000,write,total,92730
t01,8,370000,read,processing,36228
t01,8,370000,read,total,38662
t01,8,370000,write,processing,67377
t01,8,370000,write,total,100928
t01,8,370000,read,processing,36464
t01,8,370000,read,total,39084
t01,8,370000,write,processing,68462
t01,8,370000,write,total,93345
t01,8,370000,read,processing,36216
t01,8,370000,read,total,38653
t01,8,370000,write,processing,72758
t01,8,370000,write,total,103453
t01,8,370000,read,processing,37968
t01,8,370000,read,total,40629
t01,1,16,write,processing,13
t01,1,16,write,total,30203
t01,1,16,read,processing,4
t01,1,16,read,total,2488
t01,1,16,write,processing,11
t01,1,16,write,total,33043
t01,1,16,read,processing,4
t01,1,16,read,total,2574
t01,1,16,write,processing,10
t01,1,16,write,total,26960
t01,1,16,read,processing,4
t01,1,16,read,total,3665
t01,1,16,write,processing,9
t01,1,16,write,total,34136
t01,1,16,read,processing,4
t01,1,16,read,total,2804
t01,1,16,write,processing,11
t01,1,16,write,total,35466
t01,1,16,read,processing,4
t01,1,16,read,total,2606
t01,1,16,write,processing,8
t01,1,16,write,total,27912
t01,1,16,read,processing,4
t01,1,16,read,total,2701
t01,1,16,write,processing,8
t01,1,16,write,total,33675
t01,1,16,read,processing,4
t01,1,16,read,total,2651
t01,1,16,write,processing,8
t01,1,16,write,total,35750
t01,1,16,read,processing,4
t01,1,16,read,total,2698
t01,1,16,write,processing,9
t01,1,16,write,total,34914
t01,1,16,read,processing,4
t01,1,16,read,total,2718
t01,1,16,write,processing,8
t01,1,16,write,total,29409
t01,1,16,read,processing,4
t01,1,16,read,total,2724
t01,1,32,write,processing,12
t01,1,32,write,total,27693
t01,1,32,read,processing,6
t01,1,32,read,total,2635
t01,1,32,write,processing,13
t01,1,32,write,total,27795
t01,1,32,read,processing,6
t01,1,32,read,total,2642
t01,1,32,write,processing,12
t01,1,32,write,total,26327
t01,1,32,read,processing,7
t01,1,32,read,total,2793
t01,1,32,write,processing,13
t01,1,32,write,total,31564
t01,1,32,read,processing,7
t01,1,32,read,total,2776
t01,1,32,write,processing,12
t01,1,32,write,total,29102
t01,1,32,read,processing,7
t01,1,32,read,total,2731
t01,1,32,write,processing,13
t01,1,32,write,total,34094
t01,1,32,read,processing,9
t01,1,32,read,total,2840
t01,1,32,write,processing,13
t01,1,32,write,total,30696
t01,1,32,read,processing,7
t01,1,32,read,total,2816
t01,1,32,write,processing,13
t01,1,32,write,total,28036
t01,1,32,read,processing,7
t01,1,32,read,total,2765
t01,1,32,write,processing,13
t01,1,32,write,total,28707
t01,1,32,read,processing,7
t01,1,32,read,total,2773
t01,1,32,write,processing,13
t01,1,32,write,total,28609
t01,1,32,read,processing,7
t01,1,32,read,total,2873
t01,1,64,write,processing,20
t01,1,64,write,total,26543
t01,1,64,read,processing,12
t01,1,64,read,total,2622
t01,1,64,write,processing,20
t01,1,64,write,total,28093
t01,1,64,read,processing,12
t01,1,64,read,total,2644
t01,1,64,write,processing,20
t01,1,64,write,total,26606
t01,1,64,read,processing,12
t01,1,64,read,total,2612
t01,1,64,write,processing,20
t01,1,64,write,total,27777
t01,1,64,read,processing,12
t01,1,64,read,total,2641
t01,1,64,write,processing,20
t01,1,64,write,total,26736
t01,1,64,read,processing,12
t01,1,64,read,total,2690
t01,1,64,write,processing,20
t01,1,64,write,total,28756
